,name,emd,emd_gaze_aug,label
0,0001.png,0.02696368284523487,1.0702131986618042,0
1,0002.png,0.05478551611304283,1.1308257579803467,0
2,0003.png,0.005675564520061016,1.370385766029358,0
3,0004.png,0.0,0.1851159930229187,0
4,0005.png,0.0,0.6750512719154358,0
5,0006.png,0.0,0.6750512719154358,0
6,0007.png,0.0,1.605061650276184,0
7,0008.png,0.0,1.605061650276184,0
8,0009.png,0.0,1.4477289915084839,0
9,0010.png,0.0,1.5298759937286377,0
10,0011.png,0.0,1.5298759937286377,0
11,0012.png,0.0,0.2964586019515991,0
12,0013.png,0.0,0.2964586019515991,0
13,0014.png,0.0,0.28075405955314636,0
14,0015.png,0.0,0.21997950971126556,0
15,0016.png,0.0,0.21997950971126556,0
16,0017.png,0.0,0.17815440893173218,0
17,0018.png,0.0011640675365924835,0.2360731065273285,0
18,0019.png,0.0,0.09449686855077744,0
19,0020.png,0.0,0.09541469067335129,0
20,0021.png,0.0,0.05588461831212044,0
21,0022.png,0.0,0.18171104788780212,0
22,0023.png,0.0,0.13154493272304535,0
23,0024.png,0.0,0.13154493272304535,0
24,0025.png,0.0,0.11264262348413467,0
25,0026.png,0.0,0.10301817208528519,0
26,0027.png,0.0,0.18889622390270233,0
27,0028.png,0.0,0.18889622390270233,0
28,0029.png,0.0,0.3354785442352295,0
29,0030.png,0.0,0.9181986451148987,0
30,0031.png,0.0,0.46267199516296387,0
31,0032.png,0.0,0.46267199516296387,0
32,0033.png,0.0,0.3354298174381256,0
33,0034.png,0.0,0.3826315999031067,0
34,0035.png,0.0,0.3826315999031067,0
35,0036.png,0.0,1.460951805114746,0
36,0037.png,0.0,1.460951805114746,0
37,0038.png,0.0,0.5454897880554199,0
38,0039.png,0.0,1.0329710245132446,0
39,0040.png,0.0,1.0575175285339355,0
40,0041.png,0.0,0.743683934211731,0
41,0042.png,0.0,0.3210428059101105,0
42,0043.png,0.0,0.35803499817848206,0
43,0044.png,0.0,0.35803499817848206,0
44,0045.png,0.0,0.40354546904563904,0
45,0046.png,0.0,0.40354546904563904,0
46,0047.png,0.0,0.7637673020362854,0
47,0048.png,0.0,1.386866807937622,0
48,0049.png,0.0,1.8026028871536255,0
49,0050.png,0.0,1.7259223461151123,0
50,0051.png,0.0,0.6659550666809082,0
51,0052.png,0.0,0.4564019441604614,0
52,0053.png,0.0,0.41457945108413696,0
53,0054.png,0.0,0.41457945108413696,0
54,0055.png,0.0,0.38152045011520386,0
55,0056.png,0.0,0.31309831142425537,0
56,0057.png,0.0059317429549992085,0.346391499042511,0
57,0058.png,0.0,0.3433307111263275,0
58,0059.png,0.0,0.3401343524456024,0
59,0060.png,0.0,0.4881807863712311,0
60,0061.png,0.0040092142298817635,0.4881807863712311,0
61,0062.png,0.0,0.522258460521698,0
62,0063.png,0.004090156406164169,0.6208558678627014,0
63,0064.png,0.0,0.6737205982208252,0
64,0065.png,0.004343515727669001,0.6737205982208252,0
65,0066.png,0.0018983172485604882,0.701453685760498,0
66,0067.png,0.010989864356815815,0.7019942998886108,0
67,0068.png,0.009827136993408203,0.7282482981681824,0
68,0069.png,0.0088698985055089,0.7282482981681824,0
69,0070.png,0.015693649649620056,1.6829560995101929,0
70,0071.png,0.0323331244289875,0.8472967147827148,0
71,0072.png,0.02755340188741684,0.8472967147827148,0
72,0073.png,0.0294492170214653,1.761887550354004,0
73,0074.png,0.03028140775859356,2.4417078495025635,0
74,0075.png,0.04036952555179596,2.474280595779419,0
75,0076.png,0.019013110548257828,2.766162872314453,0
76,0077.png,0.0272674523293972,2.7259507179260254,0
77,0078.png,0.025560278445482254,2.7259507179260254,0
78,0079.png,0.02883693017065525,2.679739475250244,0
79,0080.png,0.018488958477973938,2.5377426147460938,0
80,0081.png,0.016769949346780777,2.5377426147460938,0
81,0082.png,0.030022719874978065,1.9933408498764038,0
82,0083.png,0.022100819274783134,1.7363680601119995,0
83,0084.png,0.012912914156913757,1.7363680601119995,0
84,0085.png,0.01379459910094738,1.704731822013855,0
85,0086.png,0.01701137237250805,1.3778793811798096,0
86,0087.png,0.013642403297126293,1.3844048976898193,0
87,0088.png,0.009345688857138157,1.400949239730835,0
88,0089.png,0.0080046895891428,0.19362862408161163,0
89,0090.png,0.013908197171986103,0.36319124698638916,0
90,0091.png,0.006811054889112711,0.22425848245620728,0
91,0092.png,0.003800618229433894,0.22526460886001587,0
92,0093.png,0.0013703959994018078,0.15716218948364258,0
93,0094.png,0.001237672520801425,0.16032537817955017,0
94,0095.png,0.0,0.22891360521316528,0
95,0096.png,0.0,0.2781054973602295,0
96,0097.png,0.0,0.20307858288288116,0
97,0098.png,0.0,0.22015097737312317,0
98,0099.png,0.0,0.24211446940898895,0
99,0100.png,0.0,0.24211446940898895,0
100,0101.png,0.0,0.031904228031635284,0
101,0102.png,0.0,0.018548041582107544,0
102,0103.png,0.0,0.12213357537984848,0
103,0104.png,0.0,0.12213357537984848,0
104,0105.png,0.0,0.5611820220947266,0
105,0106.png,0.013833748176693916,0.5611820220947266,0
106,0107.png,0.0,0.57463139295578,0
