,name,emd_g_a,emd_s_a,label,strength,frequency,locationx,locationy
0,0002.png,0.17621654272079468,1.0009969472885132,0,0.0,0.0,0.6381002947295423,0.6452370718716289
1,0003.png,0.17641881108283997,0.8076257109642029,0,0.0,2.3251488095238094e-05,0.6380858472029588,0.6451211906688242
2,0004.png,0.1767006814479828,0.5964223742485046,0,0.5,1.1625744047619047e-05,0.6380858472029588,0.6451211906688242
3,0005.png,0.17640069127082825,0.769599437713623,0,2.0,2.3251488095238094e-05,0.6381253614806246,0.6451817645074224
4,0006.png,0.17640069127082825,0.6825944185256958,0,0.0,0.0,0.6381253614806246,0.6451817645074224
5,0007.png,0.17640069127082825,0.795301079750061,0,0.0,0.0,0.6381253614806246,0.6451817645074224
6,0008.png,0.17640069127082825,0.689461886882782,0,0.0,0.0,0.6381253614806246,0.6451817645074224
7,0009.png,0.17640069127082825,0.8045958280563354,0,0.0,0.0,0.6381253614806246,0.6451817645074224
8,0010.png,0.17640069127082825,0.5869080424308777,0,0.0,0.0,0.6381253614806246,0.6451817645074224
9,0011.png,0.24602343142032623,0.7762827277183533,0,0.0,0.00017438616071428572,0.6375567124243834,0.644908726927253
10,0012.png,0.24602343142032623,0.6162160634994507,0,0.0,0.0,0.6375567124243834,0.644908726927253
11,0013.png,0.2660568058490753,0.8015400171279907,0,0.0,9.300595238095238e-05,0.6373746231447124,0.645021645021645
12,0014.png,0.25126659870147705,0.7019883394241333,0,2.75,0.00025576636904761906,0.6382155880990971,0.6452951951647757
13,0015.png,0.25126659870147705,0.7568119168281555,0,0.0,0.0,0.6382155880990971,0.6452951951647757
14,0016.png,0.25126659870147705,0.683096706867218,0,0.0,0.0,0.6382155880990971,0.6452951951647757
15,0017.png,0.21450558304786682,0.8240460157394409,0,0.0,0.0007905505952380952,0.6409078461893232,0.6459699522464353
16,0018.png,0.2115292251110077,0.731741726398468,0,0.3382352941176471,0.0002673921130952381,0.6413392141138733,0.6460233727612937
17,0019.png,0.21154356002807617,0.7485411763191223,0,0.043478260869565216,1.1625744047619047e-05,0.6413093327218528,0.646044425494917
