,name,emd,emd_gaze_aug,label
0,0001.png,0.12547767162322998,0.3202122151851654,0
1,0002.png,0.5596628785133362,0.3202122151851654,0
2,0003.png,0.2564854323863983,0.3122246563434601,0
3,0004.png,0.4943446218967438,0.31298139691352844,0
4,0005.png,0.31176039576530457,0.31298139691352844,0
5,0006.png,0.4011114239692688,0.331556499004364,0
6,0007.png,0.39835530519485474,0.331556499004364,0
7,0008.png,0.5353800654411316,0.31673458218574524,0
8,0009.png,0.7489685416221619,0.2649137079715729,0
9,0010.png,0.6606622934341431,0.2649137079715729,0
10,0011.png,0.5362609028816223,0.26435229182243347,0
11,0012.png,0.7738634943962097,0.2636929750442505,0
12,0013.png,0.4662705957889557,0.2636929750442505,0
13,0014.png,0.4753101170063019,0.2634287178516388,0
14,0015.png,0.39734333753585815,0.25316745042800903,0
15,0016.png,0.7213021516799927,0.25316745042800903,0
16,0017.png,0.5320323705673218,0.26452773809432983,0
17,0018.png,0.7679823040962219,0.2648526430130005,0
18,0019.png,0.4288438558578491,0.19808341562747955,0
19,0020.png,0.5002642869949341,0.19821789860725403,0
20,0021.png,0.23716415464878082,0.2409062683582306,0
21,0022.png,0.44489026069641113,0.19050723314285278,0
22,0023.png,0.31298506259918213,0.19050723314285278,0
23,0024.png,0.6906458735466003,0.20268118381500244,0
24,0025.png,0.2825402021408081,0.20665358006954193,0
25,0026.png,0.4593410789966583,0.22492563724517822,0
26,0027.png,0.39236918091773987,0.22492563724517822,0
27,0028.png,0.5842618942260742,0.13387459516525269,0
28,0029.png,0.4974730908870697,0.411528080701828,0
29,0030.png,0.6078459620475769,0.7931299805641174,0
30,0031.png,0.538408100605011,0.7931299805641174,0
31,0032.png,0.4124218225479126,1.1148333549499512,0
32,0033.png,0.3976387679576874,1.0013724565505981,0
33,0034.png,0.4861503839492798,1.0013724565505981,0
34,0035.png,0.6980153918266296,0.9735732674598694,0
35,0036.png,0.2885580360889435,0.9735732674598694,0
36,0037.png,0.31848523020744324,0.9794082641601562,0
37,0038.png,0.41991984844207764,0.9819936156272888,0
38,0039.png,0.37845709919929504,1.0345518589019775,0
39,0040.png,0.32911887764930725,1.0345518589019775,0
40,0041.png,0.43509066104888916,1.1333421468734741,0
41,0042.png,0.8739643692970276,0.93996661901474,0
42,0043.png,0.5614314675331116,0.93996661901474,0
43,0044.png,0.35592982172966003,0.4229705333709717,0
44,0045.png,0.7414775490760803,1.1517671346664429,0
45,0046.png,0.5095440745353699,1.1517671346664429,0
46,0047.png,1.0464829206466675,1.1625007390975952,0
47,0048.png,0.8236340880393982,1.125971794128418,0
48,0049.png,0.6005455255508423,1.1025829315185547,0
49,0050.png,0.7695464491844177,1.1025829315185547,0
50,0051.png,0.8582090735435486,1.0830024480819702,0
51,0052.png,0.9196684956550598,0.9928105473518372,0
52,0053.png,0.5863329768180847,0.979914128780365,0
53,0054.png,1.4235295057296753,0.979914128780365,0
54,0055.png,1.1687451601028442,0.961837112903595,0
55,0056.png,1.8241451978683472,1.066646695137024,0
56,0057.png,1.5053311586380005,0.9810414910316467,0
57,0058.png,1.5627963542938232,0.984941840171814,0
58,0059.png,1.3446770906448364,0.984941840171814,0
59,0060.png,1.714569330215454,0.9782587289810181,0
60,0061.png,0.9539430141448975,0.9714138507843018,0
61,0062.png,1.2206017971038818,1.0280147790908813,0
